orig_path,class,source_split,sha1,width,height,aspect_ratio,mean_intensity,std_intensity,min_intensity,max_intensity,failed,too_dark,too_bright,low_contrast,suspect
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0410.jpg,glioma,training,e1dd6da511bbe6b70557cee1e885575dcae4cc0f,512,512,1.0,23.60504913330078,29.92641830444336,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0376.jpg,glioma,training,1374efa971e31f4ab3935ff47b680a335f7aa83c,512,512,1.0,25.310848236083984,37.559993743896484,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1068.jpg,glioma,training,2d8915feff6c72fd3afa6bcffb2b2250e4dd0737,512,512,1.0,38.99433135986328,34.02580642700195,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0362.jpg,glioma,training,7a1ef80edf0a23f111fe57cbd6ebf2737acc38ee,512,512,1.0,26.674461364746094,40.549686431884766,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0404.jpg,glioma,training,044d88e544c7524cf7fe3cec6706863a16c71b75,512,512,1.0,21.298900604248047,36.66511154174805,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1054.jpg,glioma,training,756151469c7ad77eeb710010ba4392598a862d75,512,512,1.0,42.89714813232422,36.79536056518555,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1040.jpg,glioma,training,ee2590a45168af42838e432712e7b2871ca741f7,512,512,1.0,44.17038345336914,37.30877685546875,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0438.jpg,glioma,training,14cfabd5c4799a059187fe07beda2054cec906a1,512,512,1.0,27.236583709716797,31.613882064819336,0.0,253.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0809.jpg,glioma,training,c5632a58f551492ac2e7cab00df8b52ab1106bcb,512,512,1.0,37.306827545166016,40.37785720825195,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1295.jpg,glioma,training,05d4a12200dc3c7cc1d87858c4850689bf5dea40,512,512,1.0,31.98828887939453,42.523597717285156,0.0,249.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0835.jpg,glioma,training,d901ad86fdaf64f40428ae45b6899fa90c9a51e1,512,512,1.0,30.71845245361328,31.729351043701172,0.0,252.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0821.jpg,glioma,training,abba449d37aaca6185d4564fb4f53659d234ce03,512,512,1.0,38.76567077636719,39.02449417114258,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1281.jpg,glioma,training,18446bc99b2bcf975a89f926dccbc1c9cbc566b8,512,512,1.0,27.416423797607422,36.524383544921875,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0174.jpg,glioma,training,1af78c3a126a71efdfc7750fe474cfb42e8de9d9,512,512,1.0,23.11597442626953,31.586963653564453,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0612.jpg,glioma,training,893baac926b867628a9b7ba81e1103520dcdd54f,512,512,1.0,40.661190032958984,42.85511779785156,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0606.jpg,glioma,training,c0b77405cbfb04f890463688bb83649f01aecfd8,512,512,1.0,33.561737060546875,39.7407341003418,0.0,254.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0160.jpg,glioma,training,c0ebb460b09ec183120c5b27d7e67d652711be55,512,512,1.0,28.624229431152344,36.02969741821289,0.0,254.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1256.jpg,glioma,training,47471228862bdc6193fc337691e4419a76fbdb25,512,512,1.0,40.11238098144531,50.20225524902344,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0148.jpg,glioma,training,d7ea28523c03bd6bcccaaf347081d98d1c738232,512,512,1.0,24.743236541748047,31.081544876098633,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1242.jpg,glioma,training,a6f22e2b2d2cba0bcfa5cf6db980b24b4e9d5c9a,512,512,1.0,55.61452865600586,50.735538482666016,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0969.jpg,glioma,training,b5b5fd1a9c4a09c33b5f7ef399de77f4f380bf45,512,512,1.0,39.60049819946289,40.25384521484375,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0799.jpg,glioma,training,dc0ffe78b9b603e8974009a7182b0152da7ace7b,512,512,1.0,28.657550811767578,35.62984085083008,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0941.jpg,glioma,training,c389e749e16f0588b46ebf97eb47bd597f685d91,512,512,1.0,38.97187423706055,36.1449089050293,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0955.jpg,glioma,training,a76670f6e327bf27790242eb8994944000c7a7d1,512,512,1.0,50.91828536987305,49.48140335083008,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0766.jpg,glioma,training,fc6a348bce59ec31a35710bb011fd51c35c28abc,512,512,1.0,34.90725326538086,34.99027633666992,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0772.jpg,glioma,training,f856fae8feaf7eadd233f7743f86324fff8a54b5,512,512,1.0,21.580825805664062,24.572425842285156,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0014.jpg,glioma,training,038f4a2f4124a51c449e3b3f0add086151e6f7ca,512,512,1.0,37.75404357910156,39.2208137512207,0.0,252.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0982.jpg,glioma,training,d7162a4e4bee1d9c1f8e1b5b1043aae29fb0b78b,512,512,1.0,57.087738037109375,47.272422790527344,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0996.jpg,glioma,training,c7ec2c28dc29d8dd4db73ae158bcab8257a98bd2,512,512,1.0,36.86383056640625,41.39777374267578,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0028.jpg,glioma,training,05d44832a2715f16f78a5b01d0fd7334d733c3f0,512,512,1.0,37.59486770629883,38.899593353271484,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-glTr_0002.jpg,glioma,training,b1bbf80ff7d65bc969ebec3290a9a59024363019,512,512,1.0,36.035865783691406,40.89339065551758,0.0,253.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0564.jpg,glioma,training,7b031666446e9b10d07e52d5b49a049c68a14065,512,512,1.0,38.71658706665039,41.872398376464844,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0202.jpg,glioma,training,8678e16000ff8ae4ab1464f76325bc34571959bd,512,512,1.0,29.458232879638672,35.073699951171875,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1108.jpg,glioma,training,94d1d98a2b018973abbe0aedc5b0c3a48f6c7b17,512,512,1.0,37.49052429199219,40.63072204589844,0.0,253.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0216.jpg,glioma,training,463bb19f1081c87ab0263e7e86dd49b95716339e,512,512,1.0,18.044628143310547,26.11864471435547,0.0,250.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0570.jpg,glioma,training,95feedbe87c6a309dbe61826bb7eb4b27f53c6df,512,512,1.0,30.889617919921875,36.382747650146484,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0558.jpg,glioma,training,b5a1be672ee4721589be24362577f8f93c4a8389,512,512,1.0,24.08486557006836,32.3106803894043,0.0,250.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1120.jpg,glioma,training,73ab1a2b0072277e6ddd7c79363dd2c38b8b184d,512,512,1.0,36.419212341308594,38.05292892456055,0.0,251.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1134.jpg,glioma,training,ca0bb98eb61fd408571c999fdbc0fca2fffa9119,512,512,1.0,32.65318298339844,43.379451751708984,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1122.jpg,glioma,training,9c5e05513fa64c9c4c3093a4339cdc2748cdeec5,512,512,1.0,42.57914352416992,41.84694290161133,0.0,252.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0228.jpg,glioma,training,d780e8fd20256045ad74e7c776e219f87e29de7c,512,512,1.0,37.38005065917969,51.92121124267578,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_1136.jpg,glioma,training,ccc28e3536e53a45cfce629618d4d61975d1434d,512,512,1.0,30.31509017944336,40.56564712524414,0.0,255.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0200.jpg,glioma,training,67228e3c129e729e6387c7993e8d95ac3f9f39d0,512,512,1.0,29.00101089477539,34.59294891357422,0.0,254.0,False,False,False,False,False
/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/glioma/Tr-gl_0566.jpg,glioma,training,f169d5856ea4216af46f70f02c3db15ebb9c9932,512,512,1.0,42.65953826904297,44.52528762817383,0.0,255.0,False,False,False,False,False
