train_loss,val_loss,train_acc,val_acc,val_macro_f1,epoch_time_sec
0.2358311928334577,0.19040937507927036,0.9924190213645762,0.953168044077135,0.9532581505716811,51.1962833404541
0.23517581250868583,0.10736559016358097,0.9942568343671031,0.9761248852157943,0.9762767276080353,51.16246318817139
0.23666326595179765,0.11890325074736628,0.9921892947392603,0.9797979797979798,0.9798550864340339,51.198426723480225
0.226974867576981,0.07039173621995609,0.9947162876177349,0.9871441689623508,0.9871597719367797,51.24687051773071
0.2366716459191533,0.08852643925180065,0.9919595681139444,0.9843893480257117,0.9843394329358826,51.250450134277344
0.23096284759460908,0.09316051562545057,0.992648747989892,0.9862258953168044,0.9863089381672376,51.2428560256958
0.23865702145131956,0.09873078038780869,0.990810934987365,0.9816345270890725,0.9817202940009957,51.15993332862854
0.23458809300302064,0.06954792948547474,0.9924190213645762,0.9871441689623508,0.9871354038588075,51.19309210777283
0.24654477465681282,0.08573913421991552,0.988973121984838,0.9853076216712581,0.9853181604107556,51.21591377258301
0.23059724705700707,0.08535143472698985,0.9942568343671031,0.9853076216712581,0.9853128657832281,51.189072608947754
0.22538263120173094,0.07146744830987123,0.9958649207443143,0.9889807162534435,0.9889530761253542,51.1663556098938
0.22573886617980496,0.08376748565690467,0.994486560992419,0.9834710743801653,0.9833853920055193,51.091622829437256
0.22659445687351407,0.07590911495332547,0.9949460142430507,0.98989898989899,0.98995068797568,51.199971199035645
0.218966761478577,0.09631911194323126,0.9967838272455778,0.9816345270890725,0.9816576436970709,51.29257035255432
0.22985873118217529,0.08370879737025724,0.9931082012405238,0.9862258953168044,0.9862640369002669,51.12609815597534
0.23422250329640276,0.07058477877913756,0.9924190213645762,0.9917355371900827,0.9917291857293495,51.25491523742676
0.21587520161703103,0.07512314915930711,0.998162186997473,0.9917355371900827,0.9917672357802505,51.101473808288574
0.22620690156475254,0.11025400167969085,0.9954054674936825,0.9825528007346189,0.9826118076293195,51.19355797767639
0.22255382663404533,0.07347253404379822,0.9958649207443143,0.9871441689623508,0.987136506826413,51.142333030700684
0.22782435156738734,0.06991113582754266,0.9954054674936825,0.98989898989899,0.9899749907282117,51.13204050064087
0.22184351830134139,0.07406336528183234,0.996324373994946,0.9862258953168044,0.986148094039733,51.11250615119934
0.21637645177585954,0.09697567801358122,0.9983919136227889,0.9816345270890725,0.9814873087328359,51.18890905380249
0.2151747235457924,0.06651466049739699,0.998162186997473,0.992653810835629,0.9926743385591908,51.14638590812683
0.21970058724629915,0.07315056141777199,0.9972432804962095,0.98989898989899,0.9899374713292914,51.147228479385376
0.22199090494045357,0.08116411618183686,0.996324373994946,0.9880624426078971,0.988040935519215,51.12574100494385
0.2170787095482695,0.08890336084532781,0.9979324603721571,0.9862258953168044,0.9861395792616423,51.10079216957092
0.21909878799867663,0.07837601168178658,0.9967838272455778,0.9880624426078971,0.9881293309266197,51.234811305999756
0.2212991062530342,0.07427047838733161,0.996324373994946,0.98989898989899,0.9899146608154188,51.13560771942139
0.21979384221840037,0.0775174347015014,0.9970135538708936,0.9880624426078971,0.9880602135319174,51.17644548416138
0.212488065101677,0.06725980357170323,0.9990810934987365,0.9908172635445363,0.9908406696917257,51.17957091331482
0.2148926741305149,0.10154840972401112,0.9979324603721571,0.9825528007346189,0.9824526065059629,51.17826557159424
0.2125087550268101,0.08134504075823189,0.9990810934987365,0.9862258953168044,0.9863033582516415,51.1512348651886
0.21515910214469156,0.07497327973000548,0.9983919136227889,0.9889807162534435,0.9889423962298648,51.163405418395996
